"name","state","year","sbprim","sbsec","bac08","pbt","admin","txt","hha","hhlearn","intlck1","intlck15","intlck2","mlda21","totpop","avgage","pcinc","income","lim70","totfat","occfat","noccfat","milrur","milurb","vmtrur","vmturb","fueltax","laborfrc2","emp2","unemp2","unemprte","vcrimetot","pcrimetot","vcrimerte","pcrimerte","rurdense","urbdense","fatalities_per_100k","occfat_per_100k","noccfat_per_100k","log_totfat","log_pop","total_vmt","first_year_lim70","rel_year","lead_6_plus","lead_5","lead_4","lead_3","lead_2","lag_0","lag_1","lag_2","lag_3","lag_4","lag_5","lag_6_plus"
"Massachusetts","MA",2002,0,1,0,0,1,0,0,0,0,0,0,1,6417206,37.2665100097656,39675,254600500,0,459,393,66,12280,23178,9069,44197,21,3486000,3301000,185000,5.30000019073486,31137,167753,484.899993896484,2612.19995117188,0.738517940044403,1.90685129165649,7.15264555945376,6.12416057704864,1.02848498240512,6.12905021006055,15.6744933784458,53266,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2003,0,1,0,0,1,0,0,0,0,0,0,1,6422565,37.4307899475098,40616,260859155,0,462,364,98,7909,27681,4202,49507,21,3416000,3217000,198000,5.80000019073486,30377,164543,473.100006103516,2562.80004882812,0.531293451786041,1.78848302364349,7.19338768856368,5.66751757280775,1.52587011575593,6.13556489108174,15.6753281285845,53709,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2004,0,1,1,0,1,0,0,0,0,0,0,1,6412281,37.6176986694336,42726,273970377,0,476,382,94,7926,27856,4145,50626,21,3399000,3226000,172000,5.09999990463257,29489,158150,460.200012207031,2468.19995117188,0.522962391376495,1.81741809844971,7.42325546868579,5.95731846436549,1.4659370043203,6.16541785423142,15.6737256158312,54771,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2005,0,1,1,0,1,0,0,0,0,0,0,1,6403290,37.8048400878906,44646,285878583,0,441,356,85,7952,27945,4239,51219,21,3357000,3193000,164000,4.90000009536743,29644,151727,461,2358,0.533073425292969,1.83285021781921,6.88708460806866,5.55964199653615,1.32744261153251,6.08904487544685,15.672322478745,55458,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2006,0,1,1,0,1,0,0,0,0,0,1,1,6410084,37.9701118469238,47993,307636259,0,429,361,68,7959,27977,4229,50907,21,3399000,3228000,172000,5.09999990463257,32217,153943,500.5,2391.5,0.531348168849945,1.8196017742157,6.69258000363178,5.63175147158758,1.0608285320442,6.06145691892802,15.6733829333352,55136,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2007,0,1,1,0,1,0,0,0,0,0,1,1,6431559,38.147403717041,50257,323230563,0,434,354,80,7967,28041,4223,50848,21,3416000,3259000,157000,4.59999990463257,28487,154743,441.700012207031,2399.19995117188,0.530061483383179,1.81334471702576,6.74797510214864,5.50410872387239,1.24386637827625,6.0730445341004,15.6767275240575,55071,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2008,0,1,1,0,1,0,0,0,0,0,1,1,6468967,38.3058433532715,51515,333246085,0,364,275,89,7978,28126,4132,50373,21,3429000,3246000,183000,5.30000019073486,30137,155919,463.799987792969,2399.5,0.517924308776855,1.79097628593445,5.62686438190209,4.25106512368976,1.37579925821232,5.89715386763674,15.682526993761,54505,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2009,0,1,1,0,1,0,0,0,0,0,1,1,6517613,38.468864440918,50304,327863467,0,340,288,52,7981,28196,4284,50528,21,3485000,3193000,293000,8.39999961853027,30503,153178,462.600006103516,2323.10009765625,0.536774814128876,1.79202723503113,5.21663375840204,4.41879565417585,0.797838104226194,5.82894561761021,15.6900187625758,54812,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2010,0,1,1,0,1,1,0,1,0,0,1,1,6557254,38.637451171875,51488,337931599,0,347,268,79,7983,28265,4139,50223,21,3493000,3194000,298000,8.5,30737,154496,468.899993896484,2356.80004882812,0.518476784229279,1.77686178684235,5.29184930155214,4.08707669399416,1.20477260755798,5.84932477994686,15.6960824757229,54362,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2011,0,1,1,0,1,1,0,1,0,0,1,1,6600102,38.8110466003418,54218,358217598,0,374,297,77,7988,28315,4073,50719,21,3458000,3207000,251000,7.30000019073486,28232,148829,427.299987792969,2252.60009765625,0.509889841079712,1.79124140739441,5.66657909226251,4.49993045562023,1.16664863664228,5.92425579741453,15.7025956614227,54792,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",2012,0,1,1,0,1,1,0,1,0,0,1,1,6639516,38.9907608032227,55976,372025854,0,349,260,89,6164,30166,2534,53406,21,3487000,3255000,232000,6.69999980926514,26953,143089,405.5,2153,0.411096692085266,1.77040374279022,5.2564072441425,3.91594809019212,1.34045915395038,5.85507192220243,15.7085496272296,55940,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",1983,0,0,0,0,0,0,0,0,0,0,0,0,5799403,35.9061126708984,14065,81567273,0,651,491,160,13207,20589,6657,30884,11,NA,NA,NA,6.90000009536743,33264,255707,576.799987792969,4434,0.50405091047287,1.50002431869507,11.2252933620926,8.46638869552607,2.75890466656654,6.47850964220857,15.5732655391844,37541,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",1984,0,0,0,0,0,0,0,0,0,0,0,0,5840772,36.0155792236328,15753,92010149,0,666,536,130,13206,20588,6883,31657,11,NA,NA,NA,4.76000022888184,30362,235675,523.700012207031,4064.80004882812,0.521202504634857,1.5376433134079,11.4026022587425,9.17686908511409,2.22573317362842,6.50128967054039,15.5803735378487,38540,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",1985,0,0,0,0,0,0,0,0,0,0,0,1,5880743,36.0862808227539,16936,99597886,0,742,587,155,13203,20601,7291,32405,11,NA,NA,NA,3.9300000667572,31334,245665,538.200012207031,4219.60009765625,0.552222967147827,1.57298195362091,12.6174532707857,9.98173190020377,2.63572137058191,6.60934924316738,15.5871936724362,39696,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Massachusetts","MA",1986,0,0,0,0,0,0,0,0,0,0,0,1,5902682,36.1364212036133,18195,107401297,0,752,570,182,13204,20599,7524,33221,11,NA,NA,NA,3.88000011444092,32476,242989,556.900024414062,4166.5,0.569827318191528,1.61274814605713,12.7399714231598,9.65662727553339,3.08334414762645,6.62273632394984,15.5909173818586,40745,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1990,0,1,0,1,0,0,0,0,0,0,0,1,9310552,34.96533203125,18942,176379260,0,1571,1318,253,90773,26676,32538,48553,15,NA,NA,NA,7.63000011444092,73468,483764,790.400024414062,5204.39990234375,0.358454614877701,1.82010042667389,16.8733282409034,14.1559812994976,2.71734694140584,7.35946763825562,16.0466589385805,81091,1997,-7,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1983,0,0,0,1,0,0,0,0,0,0,0,1,9047753,33.7369499206543,12205,110429777,0,1314,1034,280,92274,25193,23379,37476,13,NA,NA,NA,14.1800003051758,64993,522450,716.700012207031,5760.7998046875,0.253364980220795,1.48755609989166,14.5229428787457,11.4282518543554,3.09469102439025,7.18083119904456,16.0180269975549,60855,1997,-14,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1986,0,1,0,1,0,0,0,0,0,0,0,1,9127776,34.339111328125,15453,141049840,0,1605,1321,284,90729,26935,27529,44452,15,NA,NA,NA,8.77999973297119,73517,520127,803.900024414062,5687.60009765625,0.303420066833496,1.65034341812134,17.5836917996235,14.4723095746434,3.1113822249801,7.38087903556412,16.0268326303456,71981,1997,-11,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1987,0,1,0,1,0,0,0,0,0,0,0,1,9187485,34.5149612426758,15967,146692406,0,1602,1334,268,91120,26683,31038,44668,15,NA,NA,NA,8.15999984741211,71772,522254,780.099975585938,5676.7001953125,0.340627729892731,1.67402470111847,17.4367631620623,14.5197515968734,2.91701156518895,7.3790081276283,16.0333527898488,75706,1997,-10,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1985,0,0,0,1,0,0,0,0,0,0,0,1,9076297,34.1678466796875,14598,132494428,0,1545,1255,290,91025,26556,26717,40685,15,NA,NA,NA,9.93000030517578,66714,511852,734.099975585938,5632.2001953125,0.293512761592865,1.53204548358917,17.0223605507841,13.8272249134201,3.195135637364,7.34277918933185,16.0211768480133,67402,1997,-12,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1989,0,1,0,1,0,0,0,0,0,0,0,1,9253290,34.7706031799316,18217,168563976,0,1639,1416,223,90968,27028,31453,48437,15,NA,NA,NA,7.09999990463257,65760,487682,709.200012207031,5259.2001953125,0.345758944749832,1.79210448265076,17.7126189711984,15.30266532228,2.40995364891839,7.40184157874383,16.0404897219267,79890,1997,-8,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",2003,1,0,0,1,0,0,0,0,0,0,0,1,10041152,36.3725624084473,31124,312522792,1,1283,1081,202,87134,35087,31080,69676,19,5042000,4674000,368000,7.30000019073486,51550,330565,511.299987792969,3278.60009765625,0.356691986322403,1.9858067035675,12.7774183679323,10.7656970036904,2.01172136424187,7.15695636461564,16.1222024066815,100756,1997,6,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",2004,1,0,0,1,0,0,0,0,0,0,0,1,10055315,36.5850257873535,32121,322991625,1,1159,997,162,86820,35561,32065,71261,19,5114000,4758000,356000,7,49737,309805,492.200012207031,3066.10009765625,0.369327336549759,2.00390887260437,11.5262425891183,9.91515432385758,1.61108826526071,7.05531284333975,16.1236119083959,103326,1997,7,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",2005,1,0,0,1,0,0,0,0,0,0,0,1,10051137,36.8126068115234,32953,331214683,1,1129,964,165,86033,35423,31907,72145,19,5112000,4773000,339000,6.59999990463257,55936,312892,554,3098,0.370869308710098,2.03667116165161,11.2325600576333,9.59095473477279,1.64160532286049,7.02908756414966,16.1231963203985,104052,1997,8,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",2006,1,0,1,1,0,0,0,0,0,0,0,1,10036081,37.0779838562012,33850,339720275,1,1086,921,165,86103,35619,32739,71445,19,5077000,4723000,353000,7,56981,325594,564.400024414062,3225.10009765625,0.380230665206909,2.0058114528656,10.8209569053897,9.17688886727797,1.64406803811169,6.99025650049388,16.1216972573805,104184,1997,9,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",2007,1,0,1,1,0,0,0,0,0,0,0,1,10001284,37.3666610717773,34854,348580377,1,1087,931,156,85837,35758,32075,72539,19,5007000,4653000,353000,7.09999990463257,53765,308550,533.799987792969,3063.5,0.373673349618912,2.02860903739929,10.8686044711859,9.30880474947017,1.55979972171573,6.99117688712121,16.1182240427157,104614,1997,10,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",2008,1,0,1,1,0,0,0,0,0,0,0,1,9946889,37.6728172302246,35597,354077147,1,980,836,144,85853,35813,31821,70004,19,4930000,4522000,408000,8.30000019073486,51512,295100,514.900024414062,2950,0.37064516544342,1.95470917224884,9.85232669229545,8.40463787220306,1.44768882009239,6.88755257166462,16.1127703969288,101825,1997,11,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",1984,0,0,0,1,0,0,0,0,0,0,0,1,9049446,33.9758911132812,13496,122128254,0,1531,1239,292,92313,25230,24480,38990,15,NA,NA,NA,11.1800003051758,68979,525979,760.099975585938,5795.89990234375,0.265184760093689,1.54538249969482,16.9181627250994,13.6914458630948,3.22671686200459,7.33367639565768,16.0182140983328,63470,1997,-13,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1998,0,1,0,1,0,0,0,0,0,0,0,1,9820231,35.6847229003906,27225,268114120,1,1366,1161,205,91745,29737,36301,57615,19,5007961,4809506,198455,3.96279048919678,60947,398773,620.799987792969,4062.10009765625,0.395672798156738,1.93748533725739,13.9100597531769,11.8225324842155,2.08752726896139,7.21964204013074,16.0999552034756,93916,1997,1,0,0,0,0,0,0,1,0,0,0,0,0
"Michigan","MI",2010,1,0,1,1,0,1,0,0,0,0,0,1,9877574,38.2344360351562,35111,346818167,1,942,778,164,85985,35983,31923,65645,19,4821000,4232000,589000,12.1999998092651,48693,271501,493,2748.80004882812,0.371262431144714,1.82433366775513,9.53675467275669,7.87642795690521,1.66032671585148,6.84800527457636,16.1057774930139,97568,1997,13,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",1999,0,1,0,1,0,0,0,0,0,0,0,1,9863775,35.8067321777344,28399,281068271,1,1382,1177,205,91791,29931,37039,58605,19,5136000,4942000,194000,3.79999995231628,56709,369887,574.900024414062,3750,0.403514504432678,1.95800340175629,14.0108629809581,11.9325511784281,2.07831180252996,7.23128700432762,16.1043795133472,95644,1997,2,0,0,0,0,0,0,0,1,0,0,0,0
"Michigan","MI",2000,1,0,0,1,0,0,0,0,0,0,0,1,9952450,35.8102188110352,30015,298721877,1,1382,1180,202,91973,30007,37525,60267,19,5201000,5016000,185000,3.59999990463257,55159,353297,555,3554.89990234375,0.40800017118454,2.00843143463135,13.8860280634417,11.856377072982,2.02965099045964,7.23128700432762,16.1133293099806,97792,1997,3,0,0,0,0,0,0,0,0,1,0,0,0
"Michigan","MI",1988,0,1,0,1,0,0,0,0,0,0,0,1,9218000,34.6572608947754,16978,156500522,0,1708,1422,286,90899,26996,30767,47132,15,NA,NA,NA,7.59999990463257,68980,496867,741.700012207031,5342.7001953125,0.338474571704865,1.74588823318481,18.5289650683445,15.4263397700152,3.10262529832936,7.44307837434852,16.0366686522626,77899,1997,-9,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",2002,1,0,0,1,0,0,0,0,0,0,0,1,10015710,36.1693115234375,30351,303988766,1,1277,1077,200,92091,29938,38042,62102,19,5001000,4691000,310000,6.19999980926514,54306,335060,540.700012207031,3336.19995117188,0.413091391324997,2.07435369491577,12.7499697974482,10.7531068691086,1.99686292833958,7.15226885603254,16.1196654182287,100144,1997,5,0,0,0,0,0,0,0,0,0,0,1,0
"Michigan","MI",1993,0,1,0,1,0,0,0,0,0,0,0,1,9523247,35.3885040283203,21100,201293962,0,1414,1199,215,89485,28174,30794,54892,15,NA,NA,NA,7.07000017166138,75021,441767,791.5,4661,0.34412470459938,1.94832110404968,14.8478769898544,12.5902436427408,2.25763334711365,7.25417784645652,16.0692464200445,85686,1997,-4,0,0,1,0,0,0,0,0,0,0,0,0
"Michigan","MI",1994,0,1,0,1,0,0,0,0,0,0,0,1,9585995,35.5583381652832,22552,216444791,0,1421,1206,215,89524,28147,31149,54034,15,NA,NA,NA,5.8899998664856,72751,444325,766.099975585938,4679.10009765625,0.34794020652771,1.91970729827881,14.8237089629193,12.5808536307394,2.24285533217991,7.2591161280971,16.0758137371076,85183,1997,-3,0,0,0,1,0,0,0,0,0,0,0,0
"Michigan","MI",1991,0,1,0,1,0,0,0,0,0,0,0,1,9389609,35.0484886169434,19158,180094655,0,1421,1201,220,90780,26765,33118,48817,15,NA,NA,NA,9.28999996185303,75232,499781,803.099975585938,5335,0.364816039800644,1.82391178607941,15.133750510804,12.7907349496662,2.34301556113785,7.2591161280971,16.0551142102749,81935,1997,-6,1,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",1992,0,1,0,1,0,0,0,0,0,0,0,1,9464558,35.248104095459,20161,191102725,0,1300,1084,216,89508,28012,31234,52985,15,NA,NA,NA,8.89000034332275,72672,456800,770.099975585938,4840.5,0.348952054977417,1.89151072502136,13.7354538901869,11.4532553976636,2.28219849252337,7.17011954344963,16.0630646431728,84219,1997,-5,0,1,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",2011,1,0,1,1,0,1,0,0,1,0,1,1,9870377,38.5079765319824,37032,365752830,1,889,721,168,86596,35490,29976,64779,19,4658000,4181000,477000,10.1999998092651,43731,251329,442.799987792969,2544.60009765625,0.346159189939499,1.82527470588684,9.00674817182768,7.30468552518308,1.7020626466446,6.7900972355139,16.1050486072354,94755,1997,14,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",1997,0,1,0,1,0,0,0,0,0,0,0,1,9779984,35.9991340637207,25857,253634069,1,1446,1247,199,89548,29634,35183,56572,15,NA,NA,NA,4.21000003814697,57663,422916,590,4326.89990234375,0.392895430326462,1.9090234041214,14.7853002622499,12.75053210721,2.03476815503993,7.27655640271871,16.0958484060178,91755,1997,0,0,0,0,0,0,1,0,0,0,0,0,0
"Michigan","MI",1996,0,1,0,1,0,0,0,0,0,0,0,1,9733774,35.8750038146973,24681,240855016,0,1505,1274,231,89478,28142,34402,55813,15,NA,NA,NA,4.88000011444092,60951,430020,635.299987792969,4482.2001953125,0.384474396705627,1.98326349258423,15.4616287577665,13.0884485298303,2.37318022793626,7.31654817718298,16.0911122515182,90215,1997,-1,0,0,0,0,0,0,0,0,0,0,0,0
"Michigan","MI",2012,1,0,1,1,0,1,0,0,1,0,1,1,9878404,38.7419242858887,38291,378443022,1,938,784,154,86009,36042,30164,64384,19,4671000,4245000,426000,9.10000038146973,44922,250101,454.5,2530.5,0.350707471370697,1.78636038303375,9.49546100766885,7.9365047228277,1.55895628484115,6.84374994900622,16.1058615182138,94548,1997,15,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",2001,1,0,0,1,0,0,0,0,0,0,0,1,9991120,35.9759254455566,30233,302064500,1,1328,1135,193,91689,30100,37576,61411,19,5175000,4901000,274000,5.30000019073486,55424,352353,553.900024414062,3521.30004882812,0.409820139408112,2.04023265838623,13.2918031211716,11.360087757929,1.93171536324256,7.19142933003638,16.1172072564528,98987,1997,4,0,0,0,0,0,0,0,0,0,1,0,0
"Michigan","MI",2009,1,0,1,1,0,0,0,0,0,0,0,1,9901591,37.9781723022461,34168,338321544,1,872,728,144,85791,35859,31444,65325,19,4908000,4253000,655000,13.3000001907349,49825,284019,499.799987792969,2848.80004882812,0.366518646478653,1.82171845436096,8.80666551466325,7.35235377829684,1.45431173636641,6.77078942390898,16.1082060092635,96769,1997,12,0,0,0,0,0,0,0,0,0,0,0,1
"Michigan","MI",1995,0,1,0,1,0,0,0,0,0,0,0,1,9662881,35.7099304199219,23651,228855518,0,1530,1311,219,89528,28083,31143,54560,15,NA,NA,NA,5.34999990463257,65680,429223,687.799987792969,4495,0.347857654094696,1.94281232357025,15.8337870454992,13.5673822331042,2.26640481239498,7.33302301438648,16.0838024018896,85703,1997,-2,0,0,0,0,1,0,0,0,0,0,0,0
"Minnesota","MN",1987,0,1,0,1,1,0,0,0,0,0,0,1,4235140,34.7657432556152,16722,70819483,0,530,453,77,118776,14067,16531,18636,17,NA,NA,NA,5.38000011444092,12118,183868,285.399993896484,4330.39990234375,0.139177948236465,1.32480275630951,12.5143442719721,10.6962225569875,1.81812171498463,6.27287700654617,15.2589269433731,35167,1997,-10,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1994,0,1,0,1,1,0,0,0,0,0,0,1,4565781,35.4026527404785,23076,106387546,0,646,577,69,115182,15016,20696,22621,20,NA,NA,NA,4,16397,181856,359,3982,0.179680854082108,1.50645983219147,14.1487294287659,12.6374874309565,1.51124199780936,6.4707995037826,15.3341001417153,43317,1997,-3,0,0,0,1,0,0,0,0,0,0,0,0
"Minnesota","MN",1988,0,1,0,1,1,0,0,0,0,0,0,1,4296162,34.834342956543,17368,74613817,0,612,526,86,115694,13950,17124,19323,20,NA,NA,NA,4.03999996185303,12490,173302,290.100006103516,4024.69995117188,0.14801113307476,1.38516128063202,14.2452728737883,12.2434861627657,2.00178671102254,6.41673228251233,15.2732326239571,36447,1997,-9,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1986,0,1,0,1,1,0,0,0,0,0,0,1,4205208,34.6269416809082,15787,66386943,0,571,489,82,118682,13962,16078,17728,17,NA,NA,NA,5.32999992370605,11991,171832,284.600006103516,4077.60009765625,0.135471254587173,1.26973211765289,13.5784008781492,11.6284378798861,1.94996299826311,6.34738920965601,15.2518343150885,33806,1997,-11,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1985,0,0,0,1,1,0,0,0,0,0,0,0,4184286,34.493106842041,14983,62691735,0,608,530,78,118517,13481,16146,16542,17,NA,NA,NA,5.98000001907349,10751,162597,256.399993896484,3877.80004882812,0.136233627796173,1.22706031799316,14.5305555117408,12.6664381928004,1.86411731894044,6.41017488196617,15.2468466380313,32688,1997,-12,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1990,0,1,0,1,1,0,0,0,0,0,0,1,4387199,35.0012969970703,19786,86858665,0,566,493,73,115189,14208,18730,20216,20,NA,NA,NA,4.90000009536743,13392,185185,306.100006103516,4232.7001953125,0.162602335214615,1.42286038398743,12.9011699720026,11.2372381558256,1.66393181617702,6.33859407820318,15.2942015404143,38946,1997,-7,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1991,0,1,0,1,1,0,0,0,0,0,0,1,4427703,35.072998046875,20158,89518675,0,531,463,68,114641,14797,18528,20726,20,NA,NA,NA,5.13000011444092,14006,185268,316,4180.2001953125,0.161617577075958,1.40068936347961,11.9926743053904,10.4568892719317,1.53578503345866,6.27476202124194,15.3033914973904,39254,1997,-6,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1999,0,1,0,1,1,0,0,0,0,0,0,1,4775508,35.6203193664551,30180,147083764,1,626,565,61,116044,15955,25061,26349,20,2699000,2623000,75000,2.79999995231628,13085,158717,274,3323.60009765625,0.215961188077927,1.65145719051361,13.1085530586484,11.8312020417514,1.27735101689705,6.4393503711001,15.3790109136728,51410,1997,2,0,0,0,0,0,0,0,1,0,0,0,0
"Minnesota","MN",1989,0,1,0,1,1,0,0,0,0,0,0,1,4338045,34.8928756713867,18816,81626963,0,604,527,77,115458,14095,17965,19428,20,NA,NA,NA,4.34000015258789,12549,178252,288.299987792969,4094.89990234375,0.155597701668739,1.37836110591888,13.9233226026931,12.1483294894359,1.77499311325724,6.40357419793482,15.2829343437591,37393,1997,-8,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1993,0,1,0,1,1,0,0,0,0,0,0,1,4523560,35.2843208312988,21770,99182021,0,538,482,56,115073,14886,20309,21905,20,NA,NA,NA,5.13000011444092,15986,183347,353.899993896484,4059,0.176487967371941,1.47151684761047,11.8932875876522,10.6553245673761,1.23796302027607,6.28785856016178,15.3248098524254,42214,1997,-4,0,0,1,0,0,0,0,0,0,0,0,0
"Minnesota","MN",2010,1,0,1,1,1,1,0,1,0,0,0,1,5310584,37.4343070983887,42616,226319865,1,411,366,45,117532,20632,24586,32045,27.5,2935000,2721000,214000,7.30000019073486,12515,136431,235.699996948242,2569,0.209185585379601,1.55316984653473,7.73926182129875,6.89189738830984,0.847364432988914,6.01859321449623,15.4852123683382,56631,1997,13,0,0,0,0,0,0,0,0,0,0,0,1
"Minnesota","MN",1992,0,1,0,1,1,0,0,0,0,0,0,1,4471738,35.1726379394531,21418,96287636,0,581,524,57,115099,14523,19970,21192,20,NA,NA,NA,5.19000005722046,15144,190520,338,4252.7001953125,0.173502817749977,1.45920264720917,12.9927111114292,11.718038936986,1.27467217444314,6.36475075685191,15.3132877053387,41162,1997,-5,0,1,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1996,0,1,0,1,1,0,0,0,0,0,0,1,4648081,35.689208984375,25764,121418986,0,576,523,53,115232,15381,21150,23315,20,NA,NA,NA,3.98000001907349,15782,192109,338.799987792969,4124.2998046875,0.183542773127556,1.51583123207092,12.3922108930546,11.2519553768534,1.1402555162012,6.35610766069589,15.3519650042123,44465,1997,-1,0,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1983,0,0,0,1,1,0,0,0,0,0,0,0,4141438,34.2122497558594,12575,52078024,0,555,480,75,118521,12954,16183,14880,16,NA,NA,NA,8.18000030517578,7909,159268,190.899993896484,3843.30004882812,0.136541202664375,1.14867997169495,13.4011423085411,11.5901771317113,1.81096517682988,6.31896811374643,15.2365536284871,31063,1997,-14,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1984,0,0,0,1,1,0,0,0,0,0,0,0,4157698,34.375186920166,14209,59077179,0,582,512,70,118430,13125,16281,15545,17,NA,NA,NA,6.32999992370605,8802,151082,211.5,3630,0.137473613023758,1.18438100814819,13.9981306963613,12.314506729445,1.68362396691631,6.36647044773144,15.2404721136897,31826,1997,-13,1,0,0,0,0,0,0,0,0,0,0,0
"Minnesota","MN",1998,0,1,0,1,1,0,0,0,0,0,0,1,4726411,35.5144233703613,29024,139702289,1,650,584,66,115440,15747,24289,25339,20,2731724,2656676,75048,2.74727606773376,14656,176541,310.200012207031,3736.30004882812,0.21040366590023,1.60913193225861,13.7525069233294,12.3560985280374,1.3964083952919,6.47697236288968,15.3686766986692,49628,1997,1,0,0,0,0,0,0,1,0,0,0,0,0
"Minnesota","MN",2002,0,1,0,1,1,0,0,0,0,0,0,1,5018935,35.9978523254395,33876,170021134,1,657,600,57,116016,16105,26564,27998,20,2918000,2790000,128000,4.40000009536743,13428,164026,267.200012207031,3264.30004882812,0.228968411684036,1.73846626281738,13.0904265546376,11.9547274471576,1.13569910747997,6.48768401848461,15.4287283177662,54562,1997,5,0,0,0,0,0,0,0,0,0,0,1,0
"Minnesota","MN",2003,0,1,1,1,1,0,0,0,0,0,0,1,5053572,36.1803703308105,35218,177976712,1,655,596,59,115684,16208,26750,28546,20,2923000,2778000,145000,5,13316,157663,262.899993896484,3113.30004882812,0.231233358383179,1.76122903823853,12.9611292764801,11.7936382424155,1.16749103406462,6.48463523563525,15.4356058779466,55296,1997,6,0,0,0,0,0,0,0,0,0,0,0,1
"Minnesota","MN",2000,0,1,0,1,1,0,0,0,0,0,0,1,4933692,35.6724662780762,32326,159485064,1,625,570,55,116233,16018,25402,27199,20,2739000,2649000,90000,3.29999995231628,13813,157798,280.799987792969,3207.60009765625,0.218543782830238,1.69802725315094,12.6679979212322,11.5532141041638,1.11478381706843,6.4377516497364,15.4115981501262,52601,1997,3,0,0,0,0,0,0,0,0,1,0,0,0
"Minnesota","MN",2001,0,1,0,1,1,0,0,0,0,0,0,1,4982796,35.8209991455078,33321,166030255,1,568,515,53,116064,16216,25845,27496,20,2814000,2710000,104000,3.70000004768372,13145,165046,263.700012207031,3311.19995117188,0.222678869962692,1.69560933113098,11.3992224445873,10.3355626038072,1.06365984078016,6.34212141872115,15.4215017372323,53341,1997,4,0,0,0,0,0,0,0,0,0,1,0,0
"Minnesota","MN",1995,0,1,0,1,1,0,0,0,0,0,0,1,4604947,35.5466499328613,24156,112569821,0,597,543,54,115225,15166,21016,23056,20,NA,NA,NA,3.71000003814697,16416,190911,356.100006103516,4141.2001953125,0.182390972971916,1.52024269104004,12.9643185904203,11.7916666576184,1.17265193280183,6.3919171133926,15.3426417183762,44072,1997,-2,0,0,0,0,1,0,0,0,0,0,0,0
"Minnesota","MN",2008,0,1,1,1,1,1,0,1,0,0,0,1,5247018,37.0389251708984,43068,225978400,1,455,411,44,117613,20626,25487,32508,22.5,2892000,2731000,160000,5.5,13853,149517,265.399993896484,2864.10009765625,0.216702237725258,1.57606899738312,8.67159213099707,7.83302058426329,0.838571546733783,6.12029741895095,15.4731704731947,57995,1997,11,0,0,0,0,0,0,0,0,0,0,0,1
