country,year,pol_lib,bigimp,wb_name,iso3,gdp_pc_constant_usd,population,country_id,year_factor,event_year,leadlag,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998
Uganda,1998,4,0,Uganda,UGA,487.008977266219,22515806,44,1998,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zambia,1985,0,0,Zambia,ZMB,931.808263595704,6780953,45,1985,1991,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,1986,0,0,Zambia,ZMB,910.944542362099,6986471,45,1986,1991,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,1987,0,0,Zambia,ZMB,908.680042753164,7191282,45,1987,1991,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zambia,1988,0,0,Zambia,ZMB,939.599679398111,7391440,45,1988,1991,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zambia,1989,0,0,Zambia,ZMB,905.747380200891,7589216,45,1989,1991,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zambia,1990,2,0,Zambia,ZMB,878.589205998477,7786169,45,1990,1991,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zambia,1991,4,1,Zambia,ZMB,856.761723583768,7981650,45,1991,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zambia,1992,4,0,Zambia,ZMB,821.850104215064,8176680,45,1992,1991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zambia,1993,4,0,Zambia,ZMB,857.039669609389,8373921,45,1993,1991,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zambia,1994,4,0,Zambia,ZMB,764.639411345433,8576269,45,1994,1991,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zambia,1995,4,0,Zambia,ZMB,768.035201563368,8785763,45,1995,1991,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zambia,1996,4,0,Zambia,ZMB,796.018059633101,9004053,45,1996,1991,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zambia,1997,4,0,Zambia,ZMB,805.53240180321,9237063,45,1997,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zambia,1998,4,0,Zambia,ZMB,781.663383813883,9482408,45,1998,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zimbabwe,1985,4,0,Zimbabwe,ZWE,1543.54602241645,8686813,46,1985,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,1986,4,0,Zimbabwe,ZWE,1524.05510786515,8982578,46,1986,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,1987,4,0,Zimbabwe,ZWE,1491.43889200127,9284644,46,1987,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,1988,4,0,Zimbabwe,ZWE,1554.121523425,9583094,46,1988,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zimbabwe,1989,4,0,Zimbabwe,ZWE,1588.24428841402,9864798,46,1989,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zimbabwe,1990,4,0,Zimbabwe,ZWE,1653.56521361694,10137281,46,1990,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zimbabwe,1991,4,0,Zimbabwe,ZWE,1700.16751573044,10404816,46,1991,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zimbabwe,1992,4,0,Zimbabwe,ZWE,1503.8338876162,10702700,46,1992,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zimbabwe,1993,4,0,Zimbabwe,ZWE,1497.59397309998,10860288,46,1993,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zimbabwe,1994,4,0,Zimbabwe,ZWE,1633.9654774338,10873148,46,1994,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zimbabwe,1995,4,0,Zimbabwe,ZWE,1621.41919547814,10974599,46,1995,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zimbabwe,1996,3,0,Zimbabwe,ZWE,1759.94136824269,11158360,46,1996,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zimbabwe,1997,3,0,Zimbabwe,ZWE,1773.50690066801,11369827,46,1997,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zimbabwe,1998,3,0,Zimbabwe,ZWE,1789.35135307089,11594297,46,1998,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1
